marketoGUID,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,attributes
688156078,6276312,2020-03-01T13:42:27Z,13,null,110,Sales Lead Owner,"{""New Value"":3806025,""Old Value"":325337,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688156079,6276312,2020-03-01T13:42:27Z,23,null,3806025,Bill Park,"{""Old Owner"":""Marketo User""}"
688156083,4037537,2020-03-01T13:42:40Z,36,null,85532,The Press Association Integration,"{""Data Value Changes"":[{""Attribute Name"":""#Age"",""Old Value"":363,""New Value"":236},{""Attribute Name"":""Closed No Decision"",""Old Value"":null,""New Value"":""2020-03-01""},{""Attribute Name"":""Fcst Cust Count"",""Old Value"":0.05,""New Value"":0},{""Attribute Name"":""Forecast Category"",""Old Value"":""Pipeline"",""New Value"":""Omitted""},{""Attribute Name"":""Forecast Category Name"",""Old Value"":""Pipeline"",""New Value"":""Omitted""},{""Attribute Name"":""Is Closed"",""Old Value"":false,""New Value"":true},{""Attribute Name"":""Lost/No Decision Analysis"",""Old Value"":null,""New Value"":""Duplicate""},{""Attribute Name"":""Lost"",""Old Value"":null,""New Value"":""2020-03-01""},{""Attribute Name"":""PB 5 Minute Trigger"",""Old Value"":""2020-02-27 00:37:09"",""New Value"":""2020-03-01 06:47:52""},{""Attribute Name"":""Probability"",""Old Value"":5,""New Value"":0},{""Attribute Name"":""Provision"",""Old Value"":""<a href=\""/apex/PartnerTrial_Button?Id=0061W000019PEZR\"" target=\""_parent\""><img src=\""resource/trial_button\"" alt=\""Update/Create Trial\"" border=\""0\""/></a>"",""New Value"":""<img src=\""resource/Trial_Button_Disabled\"" alt=\""Update/Create Trial\"" border=\""0\""/>""},{""Attribute Name"":""Reason Lost"",""Old Value"":null,""New Value"":""CPQ Duplicate""},{""Attribute Name"":""Stage"",""Old Value"":""Sales Accepted"",""New Value"":""Closed/Lost""},{""Attribute Name"":""Trial Button Formula"",""Old Value"":true,""New Value"":false}]}"
688156084,4037537,2020-03-01T13:42:43Z,101,7181,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""16. Lost/Cancelled"",""New Stage ID"":43,""Old Stage"":""10. Opp stage 5% - Sales Accepted"",""Old Stage ID"":61,""Reason"":""Lead Action""}"
688156085,4037537,2020-03-01T13:42:44Z,104,7181,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Closed Lost"",""New Status ID"":115,""Old Status"":""Opp Stage 5"",""Old Status ID"":137,""Program Member ID"":2206391,""Success"":false}"
688156134,6276335,2020-03-01T13:51:25Z,13,null,2,Company Name,"{""New Value"":""UKM"",""Old Value"":null,""Reason"":""Form fill-out, URL: https://boomi.com/form/trial/"",""Source"":""Web form fillout""}"
688156139,6276335,2020-03-01T13:51:38Z,12,null,6276335,Khaldoon Alhyasat,"{""Created Date"":""2020-03-01"",""Form Name"":""FY17_Q2_AtomSphere_FreeTrial_Webform.Form - Free Trial"",""Lead Source"":""Trial"",""Source Type"":""Web form fillout""}"
688156140,6276335,2020-03-01T13:51:39Z,101,null,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""Known"",""New Stage ID"":35,""Old Stage"":""Anonymous"",""Old Stage ID"":34,""Reason"":""Revenue Cycle Model""}"
688156141,6276335,2020-03-01T13:51:39Z,2,null,2403,FY17_Q2_AtomSphere_FreeTrial_Webform.Form - Free Trial,"{""Client IP Address"":""175.137.245.215"",""Form Fields"":""a:55:{s:6:\""module\"";s:11:\""leadCapture\"";s:6:\""action\"";s:5:\""save2\"";s:9:\""FirstName\"";s:8:\""Khaldoon\"";s:8:\""LastName\"";s:8:\""Alhyasat\"";s:5:\""Title\"";s:7:\""student\"";s:7:\""Company\"";s:3:\""UKM\"";s:5:\""Email\"";s:23:\""p89225@siswa.ukm.edu.my\"";s:5:\""Phone\"";s:13:\""+601137906432\"";s:7:\""Country\"";s:2:\""MY\"";s:20:\""Email_Opt_In__c_lead\"";s:2:\""no\"";s:11:\""reviewTerms\"";s:3:\""yes\"";s:13:\""WebContent__c\"";s:0:\""\"";s:14:\""WebCampaign__c\"";s:0:\""\"";s:12:\""WebMedium__c\"";s:0:\""\"";s:12:\""WebSource__c\"";s:0:\""\"";s:8:\""GCLID__c\"";s:55:\""EAIaIQobChMI76u9krX55wIVTIaPCh2gYQVSEAAYASAAEgJG6PD_BwE\"";s:10:\""LeadSource\"";s:5:\""Trial\"";s:18:\""RF_ConfidenceLevel\"";s:0:\""\"";s:24:\""RF_ConfidenceDescription\"";s:0:\""\"";s:16:\""RF_DHQ_AnnualRev\"";s:0:\""\"";s:11:\""RF_DHQ_City\"";s:0:\""\"";s:14:\""RF_DHQ_Company\"";s:0:\""\"";s:14:\""RF_DHQ_Country\"";s:0:\""\"";s:19:\""RF_DHQ_LocationType\"";s:0:\""\"";s:12:\""RF_DHQ_Phone\"";s:0:\""\"";s:16:\""RF_DHQ_StateCode\"";s:0:\""\"";s:14:\""RF_DHQ_SubCode\"";s:0:\""\"";s:10:\""RF_DHQ_Zip\"";s:0:\""\"";s:13:\""RF_SITE_Addr1\"";s:0:\""\"";s:13:\""RF_SITE_Addr2\"";s:0:\""\"";s:17:\""RF_SITE_AnnualRev\"";s:0:\""\"";s:12:\""RF_SITE_City\"";s:0:\""\"";s:15:\""RF_SITE_Company\"";s:0:\""\"";s:15:\""RF_SITE_Country\"";s:0:\""\"";s:21:\""RF_SITE_EmplyeesTotal\"";s:0:\""\"";s:18:\""RF_SITE_Fortune500\"";s:0:\""\"";s:20:\""RF_SITE_LocationType\"";s:0:\""\"";s:17:\""RF_SITE_NAICSCode\"";s:0:\""\"";s:17:\""RF_SITE_NAICSName\"";s:0:\""\"";s:13:\""RF_SITE_Phone\"";s:0:\""\"";s:15:\""RF_SITE_SICCode\"";s:0:\""\"";s:15:\""RF_SITE_SICName\"";s:0:\""\"";s:17:\""RF_SITE_StateCode\"";s:0:\""\"";s:15:\""RF_SITE_SubCode\"";s:0:\""\"";s:14:\""RF_SITE_Ticker\"";s:0:\""\"";s:11:\""RF_SITE_URL\"";s:0:\""\"";s:11:\""RF_SITE_Zip\"";s:0:\""\"";s:16:\""RF_techECommerce\"";s:0:\""\"";s:21:\""RF_techEmailMarketing\"";s:0:\""\"";s:14:\""RF_techSupport\"";s:0:\""\"";s:6:\""formid\"";s:4:\""2403\"";s:10:\""munchkinId\"";s:11:\""777-AVU-348\"";s:8:\""_mkt_trk\"";s:55:\""id:777-AVU-348&token:_mch-boomi.com-1583070506232-99515\"";s:7:\""formVid\"";s:4:\""2403\"";s:13:\""_mktoReferrer\"";s:29:\""https://boomi.com/form/trial/\"";}"",""Query Parameters"":"""",""Referrer URL"":""https://boomi.com/form/trial/"",""User Agent"":""Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36"",""Webpage ID"":41806}"
688156142,6276335,2020-03-01T13:51:43Z,46,293,null,Web,"{""Date"":""2020-03-01 07:51:42"",""Description"":""Filled Out Form: FY17_Q2_AtomSphere_FreeTrial_Webform.Form - Free Trial on boomi.com/form/trial/"",""Source"":""Lead action""}"
688156144,6276335,2020-03-01T13:51:44Z,104,7998,1253,FY17_Q2_AtomSphere_FreeTrial_Webform,"{""Acquired By"":false,""New Status"":""Filled Out Form - High Value"",""New Status ID"":177,""Old Status"":""Not in Program"",""Old Status ID"":94,""Program Member ID"":4148612,""Success"":true}"
688156146,6276335,2020-03-01T13:51:50Z,19,7998,325337,User: Marketo User,{}
688156155,6276335,2020-03-01T13:51:50Z,23,7998,325337,Marketo User,"{""Old Owner"":""<null>""}"
688156156,6276335,2020-03-01T13:51:50Z,13,7998,110,Sales Lead Owner,"{""New Value"":325337,""Old Value"":null,""Reason"":""Synched from salesforce.com Lead ID 00Q1W00001VjgbsUAB"",""Source"":""sfdc""}"
688156173,6276335,2020-03-01T13:51:52Z,42,7998,746,FY17_Q2_AtomSphere_FreeTrial_Webform,"{""Status"":""Filled Out Form""}"
688156174,6276335,2020-03-01T13:51:52Z,44,7998,746,FY17_Q2_AtomSphere_FreeTrial_Webform,"{""New Status"":""Filled Out Form"",""Old Status"":""""}"
688156178,6276335,2020-03-01T13:51:57Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688156187,6276335,2020-03-01T13:51:58Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688156188,6276335,2020-03-01T13:51:58Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148613,""Success"":false}"
688156194,6276335,2020-03-01T13:52:01Z,101,7199,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""02. 2-Prospect (MQL)"",""New Stage ID"":45,""Old Stage"":""00. 0-Marketing"",""Old Stage ID"":36,""Reason"":""Lead Action""}"
688156195,6276335,2020-03-01T13:52:02Z,104,7199,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""MQL"",""New Status ID"":104,""Old Status"":""Marketing"",""Old Status ID"":102,""Program Member ID"":4148613,""Success"":true}"
688156236,6276335,2020-03-01T13:52:49Z,108,13826,1012,Double Opt In Countries,"{""New Segment ID"":1069}"
688156237,6276335,2020-03-01T13:52:49Z,108,14274,1006,Region,"{""New Segment ID"":1016}"
688156238,6276335,2020-03-01T13:52:50Z,108,15659,1016,Country Targets,"{""New Segment ID"":1101}"
688156240,6276335,2020-03-01T13:52:51Z,108,14876,1005,Company Size,"{""New Segment ID"":1013}"
688156244,6276335,2020-03-01T13:53:03Z,23,633,6073823,Jo Ee Yeoh,"{""Old Owner"":""Marketo User""}"
688156245,6276335,2020-03-01T13:53:03Z,13,633,110,Sales Lead Owner,"{""New Value"":6073823,""Old Value"":325337,""Source"":""sfdc""}"
688156248,6276335,2020-03-01T13:53:03Z,19,633,325337,User: Marketo User,{}
688156249,6276335,2020-03-01T13:53:06Z,104,7153,1253,FY17_Q2_AtomSphere_FreeTrial_Webform,"{""Acquired By"":false,""New Status"":""Filled Out Form - High Value"",""New Status ID"":177,""Old Status"":""Filled Out Form - High Value"",""Old Status ID"":177,""Success"":true}"
688156250,6276335,2020-03-01T13:53:06Z,42,7153,746,FY17_Q2_AtomSphere_FreeTrial_Webform,"{""Status"":""Filled Out Form""}"
688156255,6276335,2020-03-01T13:53:42Z,38,6984,6439,Field Value Change.DB Maintenance Alert1,"{""Send To List"":""matthew_mankins@dell.com, mariam_daud@dell.com""}"
688156265,6276335,2020-03-01T13:55:07Z,46,7008,null,Web,"{""Date"":""2020-03-01 07:55:06"",""Description"":""FREE TRIAL ACCT sign up\nTrial Acct ID: ukm-M04S49"",""Source"":""Lead action""}"
688156299,3494543,2020-03-01T14:00:02Z,26,null,null,Email: RE: Remove old entities    [ ref:_00D40Ieox._5001W1eZcjZ:ref ],"{""Activity Owner"":""Indrajeet Thakur"",""Description"":""Additional To: gbaker@nautilus.com\nCC: pstuermer@nautilus.com\nBCC: indrajeet.thakur@dell.com\nAttachment: \n\nSubject: RE: Remove old entities    [ ref:_00D40Ieox._5001W1eZcjZ:ref ]\nBody:\nHi Gabe,\n\nRequested changes have been made and deployed to the process, kindly check and confirm the same.\n\nRegards,\nDell Boomi PMM Team\n\n--------------- Original Message ---------------\nFrom: System Integration Management [sim@boomi.com]\nSent: 3/1/2020 2:36 AM\nTo: gbaker@nautilus.com\nCc: pstuermer@nautilus.com\nSubject: RE: Remove old entities    [ ]\n\nHi Gabe,\n\nWe acknowledge the below request.\n\nRegards,\nBoomi PMM Team\n\n--------------- Original Message ---------------\nFrom: gbaker@nautilus.com [gbaker@nautilus.com]\nSent: 3/1/2020 2:15 AM\nTo: sim@boomi.com\nCc: pstuermer@nautilus.com\nSubject: Remove old entities\n\nHello,\n\nWe recently added a new entity to the DSG.com in and outbound maps. We have now closed out all transaction from the previous DSG entity so I am requesting we remove those from the mapping parameters. The only entity that should be active on the map is 109429855\n\n\nThank you,\n\nGabe Baker\nRetail EDI Project Manager\nNautilus, Inc. | 17750 SE 6th Way | Vancouver | WA | 98683\ngbaker@nautilus.com<mailto:gbaker@nautilus.com> | 360.859.5658 | www.NautilusInc.com<http://www.nautilusinc.com/>\n\n[A screenshot of a cell phone  Description automatically generated]\nref:_00D40Ieox._5001W1eZcjZ:ref"",""Due Date"":""2020-03-01"",""Is Task"":true,""Priority"":""Normal"",""Status"":""Completed""}"
688156300,4354888,2020-03-01T14:00:02Z,26,null,null,"Email: Boomi, Inc. (Dell Boomi) Case # 00258357:  Latest release atom execute data process for PGP has an error","{""Activity Owner"":""Mike Guo"",""Description"":""Additional To: mike_guo@dell.com\nCC: \nBCC: \nAttachment: \n\nSubject: Boomi, Inc. (Dell Boomi) Case # 00258357:  Latest release atom execute data process for PGP has an error\nBody:\nDear ,   \n\nThank you for submitting your question to us online. Case #00258357: \""Latest release atom execute data process for PGP has an error\"" has been created and a Boomi, Inc. (Dell Boomi) Customer Support Analyst will respond to you shortly using the Boomi, Inc. (Dell Boomi) Support Portal.\n\nTo track your case progress please visit the Boomi, Inc. (Dell Boomi) Support Portal. Within the Boomi Platform, go the Help menu and select “Support.”\n\nDid you know that you can now access KB articles and Q&A at the new Dell Boomi Community?  Within the Boomi Platform, go the Help menu and select “Community.”\n\nThank you,   \nCustomer Support Team  Boomi, Inc. (Dell Boomi)\n\nref:_00D40Ieox._5001W1eZeBK:ref"",""Due Date"":""2020-03-01"",""Is Task"":true,""Priority"":""Normal"",""Status"":""Completed""}"
688156304,6276335,2020-03-01T14:01:53Z,38,7998,9996,FY17_Q2_AtomSphere_FreeTrial_Webform.ALERT - Atomsphere Trial Sign Up,"{""Send To Owner"":""Lead Owner""}"
688156657,6186148,2020-03-01T14:11:52Z,104,9406,1577,FY18_Q1_Adroll_Performance_Data,"{""Acquired By"":false,""New Status"":""Impressions"",""New Status ID"":146,""Old Status"":""Not in Program"",""Old Status ID"":144,""Program Member ID"":4148614,""Success"":false}"
688156658,6171165,2020-03-01T14:11:52Z,104,9406,1577,FY18_Q1_Adroll_Performance_Data,"{""Acquired By"":false,""New Status"":""Impressions"",""New Status ID"":146,""Old Status"":""Not in Program"",""Old Status ID"":144,""Program Member ID"":4148615,""Success"":false}"
688156659,6105917,2020-03-01T14:11:52Z,104,9406,1577,FY18_Q1_Adroll_Performance_Data,"{""Acquired By"":false,""New Status"":""Impressions"",""New Status ID"":146,""Old Status"":""Not in Program"",""Old Status ID"":144,""Program Member ID"":4148616,""Success"":false}"
688156660,6263657,2020-03-01T14:11:52Z,104,9406,1577,FY18_Q1_Adroll_Performance_Data,"{""Acquired By"":false,""New Status"":""Impressions"",""New Status ID"":146,""Old Status"":""Not in Program"",""Old Status ID"":144,""Program Member ID"":4148617,""Success"":false}"
688156661,3316059,2020-03-01T14:11:52Z,104,9406,1577,FY18_Q1_Adroll_Performance_Data,"{""Acquired By"":false,""New Status"":""Impressions"",""New Status ID"":146,""Old Status"":""Not in Program"",""Old Status ID"":144,""Program Member ID"":4148618,""Success"":false}"
688156662,5639254,2020-03-01T14:11:52Z,104,9407,1577,FY18_Q1_Adroll_Performance_Data,"{""Acquired By"":false,""New Status"":""Clicks"",""New Status ID"":147,""Old Status"":""Impressions"",""Old Status ID"":146,""Program Member ID"":4129202,""Success"":false}"
688156664,6186148,2020-03-01T14:11:55Z,42,9406,1038,FY18_Q2_Adroll_Display,"{""Status"":""Impression""}"
688156665,6263657,2020-03-01T14:11:57Z,42,9406,1038,FY18_Q2_Adroll_Display,"{""Status"":""Impression""}"
688156751,3316059,2020-03-01T14:11:59Z,42,9406,1038,FY18_Q2_Adroll_Display,"{""Status"":""Impression""}"
688156752,5639254,2020-03-01T14:11:59Z,44,9407,1038,FY18_Q2_Adroll_Display,"{""New Status"":""Clicked"",""Old Status"":""Impression""}"
688156753,6105917,2020-03-01T14:12:01Z,42,9406,1038,FY18_Q2_Adroll_Display,"{""Status"":""Impression""}"
688156754,6171165,2020-03-01T14:12:01Z,42,9406,1038,FY18_Q2_Adroll_Display,"{""Status"":""Impression""}"
688156755,6271122,2020-03-01T14:12:02Z,104,9406,1577,FY18_Q1_Adroll_Performance_Data,"{""Acquired By"":false,""New Status"":""Impressions"",""New Status ID"":146,""Old Status"":""Not in Program"",""Old Status ID"":144,""Program Member ID"":4148619,""Success"":false}"
688156756,6271122,2020-03-01T14:12:05Z,42,9406,1038,FY18_Q2_Adroll_Display,"{""Status"":""Impression""}"
688156770,4691282,2020-03-01T14:14:18Z,46,294,null,Web,"{""Date"":""2020-03-01 08:14:17"",""Description"":""Visited more than 7 webpages in 1 day"",""Source"":""Lead action""}"
688156839,5122280,2020-03-01T14:14:47Z,10,11247,9255,FY19_Q1_FreeTrial_Nurture.EM 5 - Free Trial,"{""Campaign Run ID"":""49952"",""Choice Number"":""0"",""Device"":""Android"",""Is Mobile Device"":true,""Platform"":""Android"",""Step ID"":""51740"",""Test Variant"":43,""User Agent"":""Mozilla/5.0 (Linux; Android 10; PCT-L29 Build/HUAWEIPCT-L29; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.186 Mobile Safari/537.36""}"
688156785,4691282,2020-03-01T14:15:26Z,19,633,3757028,User: Cullen Lefchak,{}
688156786,5174244,2020-03-01T14:15:41Z,32,null,5174244,Jon Moller,"{""Merge IDs"":[6180267]}"
688156792,5174244,2020-03-01T14:15:42Z,13,null,2,Company Name,"{""New Value"":""Boomi"",""Old Value"":""Boomi, Inc."",""Reason"":""Form fill-out, URL: "",""Source"":""Web form fillout""}"
688156794,5174244,2020-03-01T14:15:42Z,2,null,1868,AP Global Small Events Form,"{""Client IP Address"":""172.58.158.139"",""Form Fields"":""a:57:{s:6:\""module\"";s:11:\""leadCapture\"";s:6:\""action\"";s:5:\""save2\"";s:9:\""FirstName\"";s:3:\""Jon\"";s:8:\""LastName\"";s:6:\""Moller\"";s:5:\""Title\"";s:15:\""Project Manager\"";s:5:\""Email\"";s:19:\""jon_moller@dell.com\"";s:7:\""Company\"";s:5:\""Boomi\"";s:5:\""Phone\"";s:12:\""425-442-2691\"";s:7:\""Country\"";s:2:\""US\"";s:5:\""State\"";s:2:\""WA\"";s:23:\""temporaryMarketingNotes\"";s:0:\""\"";s:20:\""Email_Opt_In__c_lead\"";s:3:\""yes\"";s:15:\""Opted_In_Via__c\"";s:11:\""Small Event\"";s:14:\""WebCampaign__c\"";s:0:\""\"";s:13:\""WebContent__c\"";s:0:\""\"";s:12:\""WebMedium__c\"";s:0:\""\"";s:12:\""WebSource__c\"";s:0:\""\"";s:13:\""WebKeyword__c\"";s:0:\""\"";s:10:\""LeadSource\"";s:10:\""Trade Show\"";s:18:\""RF_ConfidenceLevel\"";s:0:\""\"";s:24:\""RF_ConfidenceDescription\"";s:0:\""\"";s:15:\""RF_SITE_Company\"";s:0:\""\"";s:15:\""RF_SITE_Country\"";s:0:\""\"";s:17:\""RF_SITE_StateCode\"";s:0:\""\"";s:13:\""RF_SITE_Phone\"";s:0:\""\"";s:17:\""RF_SITE_AnnualRev\"";s:0:\""\"";s:15:\""RF_SITE_SICCode\"";s:0:\""\"";s:14:\""RF_DHQ_Company\"";s:0:\""\"";s:14:\""RF_DHQ_Country\"";s:0:\""\"";s:16:\""RF_DHQ_StateCode\"";s:0:\""\"";s:12:\""RF_DHQ_Phone\"";s:0:\""\"";s:16:\""RF_DHQ_AnnualRev\"";s:0:\""\"";s:13:\""RF_SITE_Addr1\"";s:0:\""\"";s:13:\""RF_SITE_Addr2\"";s:0:\""\"";s:12:\""RF_SITE_City\"";s:0:\""\"";s:21:\""RF_SITE_EmplyeesTotal\"";s:0:\""\"";s:18:\""RF_SITE_Fortune500\"";s:0:\""\"";s:17:\""RF_SITE_NAICSCode\"";s:0:\""\"";s:20:\""RF_SITE_LocationType\"";s:0:\""\"";s:17:\""RF_SITE_NAICSName\"";s:0:\""\"";s:15:\""RF_SITE_SICName\"";s:0:\""\"";s:15:\""RF_SITE_SubCode\"";s:0:\""\"";s:14:\""RF_SITE_Ticker\"";s:0:\""\"";s:11:\""RF_SITE_URL\"";s:0:\""\"";s:11:\""RF_SITE_Zip\"";s:0:\""\"";s:19:\""RF_DHQ_LocationType\"";s:0:\""\"";s:14:\""RF_DHQ_SubCode\"";s:0:\""\"";s:16:\""RF_techECommerce\"";s:0:\""\"";s:21:\""RF_techEmailMarketing\"";s:0:\""\"";s:14:\""RF_techSupport\"";s:0:\""\"";s:11:\""RF_DHQ_City\"";s:0:\""\"";s:10:\""RF_DHQ_Zip\"";s:0:\""\"";s:6:\""formid\"";s:4:\""1868\"";s:10:\""munchkinId\"";s:11:\""777-AVU-348\"";s:8:\""_mkt_trk\"";s:55:\""id:777-AVU-348&token:_mch-boomi.com-1580997929788-42789\"";s:7:\""formVid\"";s:4:\""1868\"";s:13:\""_mktoReferrer\"";s:48:\""https://boomi.com/event/small/seattle-usergroup/\"";}"",""Query Parameters"":"""",""Referrer URL"":""https://boomi.com/event/small/seattle-usergroup/"",""User Agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.122 Safari/537.36"",""Webpage ID"":70077}"
688156797,5174244,2020-03-01T14:15:46Z,104,17838,2697,FY21_Q1_NA_WwB_Seattle_UserGroup,"{""Acquired By"":false,""New Status"":""Registered"",""New Status ID"":122,""Old Status"":""Not in Program"",""Old Status ID"":119,""Program Member ID"":4148620,""Success"":false}"
688156798,5174244,2020-03-01T14:15:48Z,42,17838,2011,FY21_Q1_NA_WwB_Seattle_UserGroup,"{""Status"":""Registered""}"
688156799,5174244,2020-03-01T14:15:48Z,44,17838,2011,FY21_Q1_NA_WwB_Seattle_UserGroup,"{""New Status"":""Registered"",""Old Status"":""""}"
688156801,5174244,2020-03-01T14:15:54Z,46,293,null,Web,"{""Date"":""2020-03-01 08:15:53"",""Description"":""Filled Out Form: AP Global Small Events Form on boomi.com/event/small/seattle-usergroup/"",""Source"":""Lead action""}"
688156802,5174244,2020-03-01T14:15:54Z,47,12032,null,null,"{""Source"":""Marketo Flow Action""}"
688156806,5174244,2020-03-01T14:15:57Z,108,15062,1014,Job Title Personas Scoring,"{""New Segment ID"":1087}"
688156816,6276377,2020-03-01T14:16:34Z,12,null,6276377,Rob Parkinson,"{""Created Date"":""2020-03-01"",""SFDC Type"":""Contact"",""Source Type"":""salesforce.com""}"
688156817,6276378,2020-03-01T14:16:34Z,12,null,6276378,Syed Faizuddin,"{""Created Date"":""2020-03-01"",""SFDC Type"":""Contact"",""Source Type"":""salesforce.com""}"
688156823,6276377,2020-03-01T14:16:36Z,13,null,110,Sales Lead Owner,"{""New Value"":1872008,""Old Value"":null,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688156824,6276377,2020-03-01T14:16:36Z,23,null,1872008,Hugh Summerton,"{""Old Owner"":""<null>""}"
688156825,6276378,2020-03-01T14:16:36Z,13,null,110,Sales Lead Owner,"{""New Value"":4106591,""Old Value"":null,""Reason"":""Synched from salesforce.com - fixup Lead Owner"",""Source"":""sfdc""}"
688156826,6276378,2020-03-01T14:16:36Z,23,null,4106591,Adel Alsoubani,"{""Old Owner"":""<null>""}"
688156827,6074386,2020-03-01T14:16:36Z,46,962,null,Milestone,"{""Date"":""2020-03-01 08:16:36"",""Description"":""Recyled To Marketing"",""Source"":""Lead action""}"
688156830,6074386,2020-03-01T14:16:37Z,101,7196,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""05. 5-Recycled to Marketing"",""New Stage ID"":50,""Old Stage"":""03. 2.1-Non-Responsive"",""Old Stage ID"":59,""Reason"":""Lead Action""}"
688156831,6074386,2020-03-01T14:16:37Z,104,7196,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Recycled to Marketing"",""New Status ID"":107,""Old Status"":""Prospect Non-Resp"",""Old Status ID"":105,""Program Member ID"":4026829,""Success"":false}"
688156841,6074386,2020-03-01T14:16:39Z,113,8324,1448,FY18_Q1_Boomi_Recycle_Nurture,"{""Track ID"":29}"
688156842,6074386,2020-03-01T14:16:39Z,104,8324,1448,FY18_Q1_Boomi_Recycle_Nurture,"{""Acquired By"":false,""New Status"":""Member"",""New Status ID"":53,""Old Status"":""Not in Program"",""Old Status ID"":52,""Program Member ID"":4148621,""Success"":false}"
688156843,6074386,2020-03-01T14:16:39Z,115,8324,1448,FY18_Q1_Boomi_Recycle_Nurture,"{""New Nurture Cadence"":""Norm""}"
688156844,6074386,2020-03-01T14:16:39Z,114,8324,1448,FY18_Q1_Boomi_Recycle_Nurture,"{""New Track ID"":29}"
688156847,6276377,2020-03-01T14:16:41Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688156850,6276377,2020-03-01T14:16:41Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688156852,6276377,2020-03-01T14:16:42Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148622,""Success"":false}"
688156854,5122280,2020-03-01T14:16:42Z,46,291,null,Email,"{""Date"":""2020-03-01 08:16:42"",""Description"":""Opened Email: FY19_Q1_FreeTrial_Nurture.EM 5 - Free Trial"",""Source"":""Lead action""}"
688156855,6276378,2020-03-01T14:16:44Z,110,17797,37,Leadspace Enrichment,"{""Error Type"":200,""Response"":""{\""status\"":\""Pending Enrichment\"",\""updated\"":true}""}"
688156857,6276378,2020-03-01T14:16:45Z,101,7201,5,2017 - Boomi Lead Lifecycle,"{""New Stage"":""00. 0-Marketing"",""New Stage ID"":36,""Old Stage"":""Known"",""Old Stage ID"":35,""Reason"":""Lead Action""}"
688156858,6276378,2020-03-01T14:16:45Z,104,7201,1270,RCM - Lead Lifecycle,"{""Acquired By"":false,""New Status"":""Marketing"",""New Status ID"":102,""Old Status"":""Not in Program"",""Old Status ID"":100,""Program Member ID"":4148623,""Success"":false}"
688156860,6074386,2020-03-01T14:16:46Z,26,null,null,Call: No Answer | No Voicemail,"{""Activity Owner"":""Khulud Alobthani"",""Description"":""01/03: KA/ no answer, i will send another email"",""Due Date"":""2020-03-01"",""Is Task"":true,""Priority"":""Normal"",""Status"":""Completed""}"
688156953,6276378,2020-03-01T14:16:58Z,108,14876,1005,Company Size,"{""New Segment ID"":1089}"
688156955,6276377,2020-03-01T14:16:59Z,108,15659,1016,Country Targets,"{""New Segment ID"":1099}"
688156960,5174244,2020-03-01T14:17:03Z,19,15929,257899,User: Boomi Integration,{}
688156968,6276378,2020-03-01T14:18:06Z,19,15928,4106591,User: Adel Alsoubani,{}
688157006,4691282,2020-03-01T14:22:14Z,26,null,null,ALERT - Contact Engagement: Teddy Sum (Director at Bank of Montreal) Last Interesting Moment: Visited more than 7 webpages in 1 day,"{""Activity Owner"":""Cullen Lefchak"",""Description"":""Email Address: teddy.sum@bmo.com, Phone Number: (416) 618-5282, Source: Web"",""Due Date"":""2020-03-06"",""Is Task"":true,""Priority"":""Normal"",""Status"":""Not Started""}"
